ent.frame (Entity ID)	ent.slot (Property)	ent.short_value (Scale reference term ID)	Scale Top Class ID
http://who.int/icd#11352_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_786	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K55.2	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_789	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11341_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_792	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6720_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7922	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2184_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7925	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6732_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7928	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6744_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7931	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6756_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7934	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24277_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_795	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11374_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_798	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K64.5	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_801	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24365_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_804	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51.4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_807	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#231_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_81	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24387_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_810	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24398_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_813	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24376_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_816	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3027_a1e2d908_1a12_4149_9c1f_2c0208bfe026	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_819	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8129_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_822	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K61.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_825	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8118_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_828	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K61.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_831	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K55	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_834	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K55.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_837	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1749_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_84	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5632_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_840	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5654_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_843	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5643_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_846	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K55.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_849	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5555_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_852	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K40-K46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_855	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3672_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_858	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K44	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_861	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3708_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_864	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#176_e9c55f4e_825c_45d7_ba2c_0fdc673d688a	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_867	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12309_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_87	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3720_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_870	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3732_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_873	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K40	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_876	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K41	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_879	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K42	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_882	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#324_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_885	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3504_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_888	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3684_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_891	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3696_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_894	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1056_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_897	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12320_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_90	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K50	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_900	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#23232_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_903	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K50.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_906	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#10035_85f9e494_34d2_4e3f_b182_f005b6f4e5a4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_909	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K50.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_912	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#23342_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_915	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#23353_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_918	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#23364_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_921	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_924	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_927	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12331_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_93	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51.5	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_930	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_933	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K51.2	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_936	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K52.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_939	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K70-K77	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_942	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2343_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_945	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#7470_85f9e494_34d2_4e3f_b182_f005b6f4e5a4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_948	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#I35.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_95	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#924_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_951	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#H65	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_952	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1309_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_954	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#18744_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_957	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#H66	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_958	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K31.4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_96	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3465_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_960	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#18755_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_963	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#34122_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_964	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1785_7aeacda2_5f4c_453e_8027_a21e8958c4c3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_966	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K60.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_969	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4305_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_970	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K60.5	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_972	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12270_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_974	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24442_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_975	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5434_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_978	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24431_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_981	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K63.2	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_984	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5478_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_987	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1320_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_990	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1342_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_993	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1353_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_996	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1364_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_999	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K72.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_1014	http://who.int/icd#7451_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5621_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_1021	http://who.int/icd#7451_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5632_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_1025	http://who.int/icd#7451_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4455_588c79f3_df65_43e0_903d_add110bf20de	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_478	http://who.int/icd#7451_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#I62.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_67	http://who.int/icd#7451_6649f4ab_e2bf_447e_94a9_797fc66c1078
